record_id,facility_id,facility_name,city,region,reporting_month,supplier_id,supplier_type,energy_kwh,water_m3,production_units,waste_tonnes,recycled_waste_tonnes,scope1_tco2e,scope2_tco2e,supplier_spend_inr,energy_unit,energy_kwh_standardized,energy_intensity,energy_outlier_flag,waste_logic_check
ESG116055,F004,Chennai Plant,Chennai,South,2025-05-01,S023,Raw Material,82505.97950595069,13174.192806926218,13274.795140242826,29.615168312562872,24.2986308138472,44.63169375746174,26.10155469824258,774741.2411511429,kWh,82505.97950595069,6.215235612625919,False,True
ESG116056,F003,Pune Plant,Pune,West,2026-03-01,S022,Chemicals,69222.17553846285,8670.71449934032,14888.445249266511,226.2219847805244,190.6888901173686,16.978417565003998,27.34720980225725,282212.4923590728,kWh,69222.17553846285,4.649389132278477,False,True
ESG116057,F006,Kolkata Plant,Kolkata,East,2025-07-01,S017,Logistics,57151.943633957264,6393.15099558597,14228.600179162746,41.60894390814471,31.501641966337075,21.045246118535758,18.19494661551672,634919.1471891057,kWh,57151.943633957264,4.016694749611009,False,True
ESG116058,F003,Pune Plant,Pune,West,2025-12-01,S019,Raw Material,66132.76478157473,12544.987552709375,16707.809848401354,214.34546038121252,118.70597563934412,29.3006942066021,31.467867358635356,545665.4530398026,kWh,66132.76478157473,3.9581947234037074,False,True
ESG116059,F003,Pune Plant,Pune,West,2025-07-01,S029,Logistics,36830.38664850201,8854.957765319563,10704.619282054906,195.91473605692536,167.41733270528567,1.7511264705783065,9.923377189270775,562724.1337439468,kWh,36830.38664850201,3.4406068705539137,False,True
ESG116060,F004,Chennai Plant,Chennai,South,2025-06-01,S012,Chemicals,82859.55806940047,15433.680350937884,13577.864523043112,118.84013146013352,79.78307891136872,41.19182844756084,45.280120728987406,443571.1848963676,kWh,82859.55806940047,6.1025471221029495,False,True
ESG116061,F006,Kolkata Plant,Kolkata,East,2025-05-01,S003,Maintenance,44897.412336813664,4905.421599248427,14203.443993988943,79.35482514870053,39.13311787853485,37.90181876108968,11.82960001120448,456107.73563967855,kWh,44897.412336813664,3.161022943154826,False,True
ESG116062,F006,Kolkata Plant,Kolkata,East,2026-02-01,S010,Packaging,44462.22942494492,14662.61073968258,12596.382290866411,163.1620104728186,144.11046593439735,23.35168292397866,12.921801673199864,279971.6009527381,kWh,44462.22942494492,3.529761831473177,False,True
ESG116063,F002,Mumbai Plant,Mumbai,West,2025-12-01,S039,Logistics,74936.59088745514,3937.843049495422,6229.874441589933,169.3748262446474,103.36802562420958,24.07993399109748,18.77120862838957,567461.2426729617,kWh,74936.59088745514,12.028587668988477,False,True
ESG116064,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S001,Logistics,85455.68029949594,6315.440755908986,13425.18509645367,152.74163122685655,119.58897154384722,26.75582425465369,45.344012253375126,161466.83030198823,kWh,85455.68029949594,6.365326040984678,False,True
ESG116065,F006,Kolkata Plant,Kolkata,East,2025-10-01,S031,Raw Material,61409.15819378494,12030.091703889924,11575.193889829388,129.19111927187157,93.8848347356288,41.77173914495948,30.235904836355928,222691.67133090447,kWh,61409.15819378494,5.30523797512735,False,True
ESG116066,F004,Chennai Plant,Chennai,South,2026-01-01,S051,Maintenance,97315.09303018644,8439.501316659342,13342.745225735944,229.85344193002095,196.63651003703603,41.07257441880258,38.83764752117661,232960.00414093895,kWh,97315.09303018644,7.293483566071678,False,True
ESG116067,F003,Pune Plant,Pune,West,2025-12-01,S020,Logistics,68772.15105396607,16796.94471664185,11883.827218324916,121.57756194520027,99.85714410095706,34.65778822729458,33.86465462638128,446666.2580022277,kWh,68772.15105396607,5.787037272632094,False,True
ESG116068,F006,Kolkata Plant,Kolkata,East,2025-12-01,S002,Packaging,55478.401254847726,7830.327071719242,15669.249201285977,165.76300797965925,83.53643231864991,40.751769541215765,18.66202449184493,706900.1569257854,kWh,55478.401254847726,3.5405909078460893,False,True
ESG116069,F005,Ahmedabad Plant,Ahmedabad,West,2026-01-01,S007,Chemicals,64168.936419947895,6925.085304617037,9745.03725987013,226.66743384760028,119.25200014804098,40.09815579009659,29.20207303777372,723321.0708148064,kWh,64168.936419947895,6.584781023279849,False,True
ESG116070,F002,Mumbai Plant,Mumbai,West,2026-01-01,S057,Logistics,85520.59047351283,5647.62742519268,10315.140988258534,185.00206016303943,86.26539753294236,29.93609492932096,33.72546115547001,746794.2635717933,kWh,85520.59047351283,8.29078250804897,False,True
ESG116071,F004,Chennai Plant,Chennai,South,2025-09-01,S003,Maintenance,72540.07163160958,13001.455338107144,13810.548330392106,182.7566204788741,160.18314770590231,36.83770618096976,22.65905380509728,469399.5719054006,kWh,72540.07163160958,5.252512057901037,False,True
ESG116072,F003,Pune Plant,Pune,West,2025-07-01,S042,Logistics,56204.68508063366,8735.146329860696,9600.895793079002,219.80046528743696,197.25659434471177,43.622717588983306,25.93921202219717,369153.7187224834,kWh,56204.68508063366,5.854108438626105,False,True
ESG116073,F005,Ahmedabad Plant,Ahmedabad,West,2025-11-01,S030,Packaging,105242.32426565932,7788.551297379783,6878.082174777979,100.55879670259512,82.3747828052155,49.1481083431722,32.5913415920818,418566.4803460564,kWh,105242.32426565932,15.301114699034036,False,True
ESG116074,F002,Mumbai Plant,Mumbai,West,2025-12-01,S050,Raw Material,74979.53307580562,10639.153068730397,13517.59957533768,184.3396289606873,140.79516728563146,17.556903760741573,20.96772990437729,323773.5629646309,kWh,74979.53307580562,5.546808267098161,False,True
ESG116075,F005,Ahmedabad Plant,Ahmedabad,West,2025-10-01,S015,Packaging,67087.01236794321,8104.956580194237,11743.550453331134,158.52434925772266,85.3370473943401,37.04024442631563,27.569930535149386,227698.47314941647,kWh,67087.01236794321,5.712668637525507,False,True
ESG116076,F002,Mumbai Plant,Mumbai,West,2025-08-01,S010,Packaging,82147.3409833175,7201.687108092303,11911.19105916361,98.78863583262589,82.1530417163107,26.97182027105285,21.123699592946828,418203.6228613821,kWh,82147.3409833175,6.8966521127305125,False,True
ESG116077,F002,Mumbai Plant,Mumbai,West,2025-12-01,S032,Packaging,53298.39641483909,10153.035612556305,12991.646595036147,116.968024360318,104.91140734810492,35.90023991929501,16.359564823029025,545559.9943844343,kWh,53298.39641483909,4.102512797354214,False,True
ESG116078,F004,Chennai Plant,Chennai,South,2026-01-01,S052,Logistics,57801.42729594339,13770.736957690517,11898.447681876716,87.77289772637866,58.695638101867296,46.24108190068484,30.551711208004544,400111.3358067952,kWh,57801.42729594339,4.857896495522221,False,True
ESG116079,F002,Mumbai Plant,Mumbai,West,2026-01-01,S029,Raw Material,61134.1260871264,6512.104264160905,11334.581127781656,153.3078828751335,95.39199315883776,33.62266569075766,16.794072607013184,449259.9112948672,kWh,61134.1260871264,5.3935937638915865,False,True
ESG116080,F002,Mumbai Plant,Mumbai,West,2025-11-01,S007,Maintenance,83493.0635335577,12421.029424610875,13053.552970083698,282.7437807615554,209.9498520752363,13.035105970719542,38.17218947395097,552640.2918654312,kWh,83493.0635335577,6.396194486275743,False,True
ESG116081,F005,Ahmedabad Plant,Ahmedabad,West,2025-10-01,S018,Packaging,45012.898643740686,10432.320077379922,5663.3813605572495,171.93449843349276,116.20035842786038,57.344036713406936,22.105266094131025,272008.0782229367,kWh,45012.898643740686,7.948060668708284,False,True
ESG116082,F006,Kolkata Plant,Kolkata,East,2026-03-01,S055,Chemicals,78529.40226563973,11120.372936028238,14744.815414653294,197.06942555819745,172.19422536511468,36.54534759386703,28.77350432031272,699723.5446912452,kWh,78529.40226563973,5.325899311536838,False,True
ESG116083,F002,Mumbai Plant,Mumbai,West,2026-02-01,S022,Maintenance,80456.01882843343,8974.790539819904,8119.55563935893,182.6669450929833,162.9315103229381,43.96773171770334,30.794605780452777,202029.25926187623,kWh,80456.01882843343,9.908918960839307,False,True
ESG116084,F001,Delhi Plant,Delhi,North,2025-05-01,S043,Chemicals,70132.16438391771,13540.07523436865,7544.098148908855,80.86414047142225,54.58796479570574,28.141864997618875,37.307909963126704,441094.98576789134,kWh,70132.16438391771,9.296295329092626,False,True
ESG116085,F005,Ahmedabad Plant,Ahmedabad,West,2026-02-01,S060,Logistics,52943.49039029628,7661.35598387953,11966.75846067266,236.6658378512364,194.5932814016876,37.88944796488154,21.65477648052829,416970.3528036255,kWh,52943.49039029628,4.424213170533092,False,True
ESG116086,F004,Chennai Plant,Chennai,South,2025-06-01,S033,Maintenance,57551.90935613227,6395.727624976582,7735.229979662366,148.7353010481275,75.12449981234154,38.67593022643598,18.580148744274283,634917.7888466512,kWh,57551.90935613227,7.440232482737941,False,True
ESG116087,F002,Mumbai Plant,Mumbai,West,2025-08-01,S019,Maintenance,66540.77613700084,8935.995328248819,9946.391572063523,164.1271620035934,100.61179734548487,36.56337062442836,27.723970338027723,376218.4494768856,kWh,66540.77613700084,6.689941337509196,False,True
ESG116088,F002,Mumbai Plant,Mumbai,West,2026-03-01,S042,Chemicals,66257.5471086485,8670.051216633346,8848.952286725045,103.97740271396977,63.34236170208677,42.83279145780322,21.307587849363856,201392.45629618093,kWh,66257.5471086485,7.487614913241905,False,True
ESG116089,F003,Pune Plant,Pune,West,2025-09-01,S012,Packaging,65672.67346343788,11437.44177900584,12039.462998368546,201.5131548662341,161.70730459795377,29.15733840701804,18.483695473807696,377400.3563647192,kWh,65672.67346343788,5.454784276702134,False,True
ESG116090,F004,Chennai Plant,Chennai,South,2025-12-01,S038,Logistics,46326.58181719869,9066.228833205274,11744.092917009291,152.03671642735404,134.68042589826896,40.57076746085684,22.095334143189987,203426.5479969136,kWh,46326.58181719869,3.9446709204848536,False,True
ESG116091,F008,Jaipur Plant,Jaipur,North,2025-10-01,S053,Logistics,32582.262603362797,12254.123941675967,14019.97906083412,154.16674144081418,72.38140972475797,55.47952755013097,10.34270963658753,562354.0311844673,kWh,32582.262603362797,2.3239879647455273,False,True
ESG116092,F007,Hyderabad Plant,Hyderabad,South,2025-08-01,S033,Packaging,45080.14060526438,8079.392488563024,10095.791480514506,180.34355506419703,90.22851939613422,37.64772464561006,12.169862464090969,662164.7347660018,kWh,45080.14060526438,4.4652408572692694,False,True
ESG116093,F008,Jaipur Plant,Jaipur,North,2025-04-01,S036,Logistics,79932.89558351086,14392.072282392155,10477.959407034608,194.1935767394232,136.2513597590976,23.776638041947635,36.53350629960913,620983.8204747324,kWh,79932.89558351086,7.628670094851309,False,True
ESG116094,F008,Jaipur Plant,Jaipur,North,2026-03-01,S039,Maintenance,71060.13591420797,13618.906879113858,14548.732796175773,9.364281053435777,7.325592755552201,38.19069480183225,33.8860979478307,375804.0809452452,kWh,71060.13591420797,4.884283525564961,False,True
ESG116095,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S039,Chemicals,81935.4125050608,14516.984712478665,19316.05306052657,103.18239254734252,64.51399790427206,40.54128226497209,38.602184194833285,231694.5363279144,kWh,81935.4125050608,4.24182995606387,False,True
ESG116096,F004,Chennai Plant,Chennai,South,2025-06-01,S025,Logistics,25819.443921772043,14324.1425730462,10960.785264956688,222.9352871313548,124.40856392152747,38.808362826696495,13.38515300228898,486670.5650420385,kWh,25819.443921772043,2.355619902920712,False,True
ESG116097,F001,Delhi Plant,Delhi,North,2025-04-01,S037,Raw Material,87808.39826698303,15195.70069204734,15526.502587046843,268.7708688733238,200.54484445027535,54.21930997019547,23.854041869099728,569568.8538733362,kWh,87808.39826698303,5.655388119423505,False,True
ESG116098,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S021,Logistics,58794.46368178359,5849.427431433892,11416.07590625702,255.23831711138604,212.10978847786225,26.38812286053774,30.05569122295841,404510.8833499941,kWh,58794.46368178359,5.1501465271056075,False,True
ESG116099,F006,Kolkata Plant,Kolkata,East,2025-07-01,S055,Chemicals,65742.88718855577,8530.899201807686,12804.856704577516,191.9136956624793,157.68464692860778,35.642266175647926,34.25442798318285,418711.3564022413,kWh,65742.88718855577,5.134214986182065,False,True
ESG116100,F002,Mumbai Plant,Mumbai,West,2026-01-01,S003,Chemicals,91359.0022983433,7237.581472232312,12144.294832738697,241.4602647960648,208.4397165695617,28.69660288953973,30.02072500875624,484986.6692694905,kWh,91359.0022983433,7.522791858779391,False,True
ESG116101,F001,Delhi Plant,Delhi,North,2025-08-01,S024,Raw Material,77209.8931241053,9757.709596978482,8531.24030657062,197.04005080640107,176.07730762125286,66.24858499422659,23.01719871124065,320149.3590426274,kWh,77209.8931241053,9.050254165814497,False,True
ESG116102,F003,Pune Plant,Pune,West,2025-06-01,S059,Raw Material,66494.77741257961,10470.308642585684,16998.190987564732,230.6098302714485,178.26559858474087,41.924276360150856,33.33479513681926,472896.7397782856,kWh,66494.77741257961,3.9118737671099715,False,True
ESG116103,F001,Delhi Plant,Delhi,North,2025-11-01,S012,Chemicals,80067.57596574293,11217.014673747502,14259.677004380605,186.0097868013941,98.61322301577673,33.47418904807503,23.493802613750784,731195.5283508468,kWh,80067.57596574293,5.6149642057913365,False,True
ESG116104,F002,Mumbai Plant,Mumbai,West,2026-02-01,S054,Raw Material,106225.89234812847,13199.028004357784,10037.779244277286,191.28612006309177,130.27544376506046,18.054332579058084,40.59590472155984,385754.3595521006,kWh,106225.89234812847,10.58260893799689,False,True
ESG116105,F006,Kolkata Plant,Kolkata,East,2026-01-01,S003,Logistics,97173.40175251092,14523.504034699195,12231.772885736493,229.53992524562705,108.634873079646,24.85621259728246,39.148062687584776,650239.2699545512,kWh,97173.40175251092,7.944343200307873,False,True
ESG116106,F008,Jaipur Plant,Jaipur,North,2025-05-01,S046,Maintenance,52689.45616628586,13116.496481203105,7938.028869317663,159.83000382210264,121.743047239777,25.41623711062885,20.71684928972814,597704.3374629566,kWh,52689.45616628586,6.637599463758935,False,True
ESG116107,F002,Mumbai Plant,Mumbai,West,2025-04-01,S015,Raw Material,68287.08410597713,7626.789512779183,6744.732249630351,242.0858010818896,206.3545709213486,23.86184375198868,30.983265629177392,514927.56037799607,kWh,68287.08410597713,10.124506292999198,False,True
ESG116108,F008,Jaipur Plant,Jaipur,North,2025-11-01,S030,Maintenance,74917.21158690332,12215.024164362803,13143.387762280625,202.63227707298884,115.33644150717768,40.264809395678654,40.00573795646995,455805.3125614241,kWh,74917.21158690332,5.699992493708773,False,True
ESG116109,F004,Chennai Plant,Chennai,South,2025-10-01,S024,Maintenance,59318.50879631722,8020.640916172529,13164.97080664895,123.45072926364053,88.67297248276667,47.19273493468982,21.217423650252787,683345.0044656326,kWh,59318.50879631722,4.505783542365205,False,True
ESG116110,F006,Kolkata Plant,Kolkata,East,2025-10-01,S003,Packaging,63775.68521769592,14343.067334571384,10228.42629048173,158.0033700092653,104.06574182650334,28.348732199265523,18.434397741541563,529575.3656661679,kWh,63775.68521769592,6.235141497479791,False,True
ESG116111,F004,Chennai Plant,Chennai,South,2025-04-01,S019,Logistics,82688.67286571911,8115.775059554571,10728.484182656544,148.60943180516944,105.17824101959678,31.931605814613853,25.614299259324035,433490.6772383101,kWh,82688.67286571911,7.707395700819691,False,True
ESG116112,F001,Delhi Plant,Delhi,North,2026-03-01,S049,Logistics,54475.23479559033,10028.528280111292,8093.786693986034,308.68946669416295,271.1412856369012,31.57618493529082,16.47821534214052,373326.6387916344,kWh,54475.23479559033,6.730500426465072,False,True
ESG116113,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S039,Maintenance,83317.31415887308,13049.396795146591,16977.462053531097,159.3788824560822,118.92683019074605,21.81219369490836,34.040234079620426,627568.2395259783,kWh,83317.31415887308,4.907524687504404,False,True
ESG116114,F008,Jaipur Plant,Jaipur,North,2025-12-01,S032,Maintenance,45202.814186890326,6385.348104209903,11784.006795915211,140.8836837470857,114.465075465922,44.90123037873091,21.26743640746139,581881.2220127833,kWh,45202.814186890326,3.8359460385375335,False,True
ESG116115,F006,Kolkata Plant,Kolkata,East,2026-03-01,S048,Maintenance,61959.04991838588,8440.150109842487,11434.614837855162,149.51752851313336,100.20356568730028,38.9563449220659,32.47005782702141,520143.0903817773,kWh,61959.04991838588,5.418551546945484,False,True
ESG116116,F003,Pune Plant,Pune,West,2025-07-01,S011,Chemicals,55040.28302174511,13448.688407135796,12686.3362660441,194.84597736458855,155.56470220263125,23.856953244218086,21.048693359077603,507551.32469619496,kWh,55040.28302174511,4.3385483300694485,False,True
ESG116117,F004,Chennai Plant,Chennai,South,2025-05-01,S056,Logistics,93534.827847489,7430.91750712489,9681.059302049323,118.12200498369629,80.6134044464977,35.00165891980665,45.8697036318035,400580.9952375047,kWh,93534.827847489,9.661631535268995,False,True
ESG116118,F003,Pune Plant,Pune,West,2025-04-01,S002,Chemicals,57795.353462950894,11489.5820739655,9839.572199519078,218.8859626626683,106.4619867008474,57.40453909426019,24.107585110228342,334436.2801293182,kWh,57795.353462950894,5.873766896672167,False,True
ESG116119,F007,Hyderabad Plant,Hyderabad,South,2025-10-01,S017,Packaging,62888.8503361335,12943.584709946135,12049.982697664043,115.79061378608998,99.2487211921414,22.242362583479597,26.15940127848443,522462.4886453759,kWh,62888.8503361335,5.218999222988499,False,True
ESG116120,F003,Pune Plant,Pune,West,2025-08-01,S004,Chemicals,75505.41459674097,11686.47529288354,12091.04257414807,151.43611445278512,87.97737831355886,31.40177566272705,19.13752771034063,541662.0646340934,kWh,75505.41459674097,6.244739784324269,False,True
ESG116121,F008,Jaipur Plant,Jaipur,North,2025-09-01,S049,Raw Material,64596.758563378105,13156.397972365065,10632.170136087558,199.85967224301976,122.22496331858925,53.8005824247734,34.64105484355584,511534.33102892624,kWh,64596.758563378105,6.07559489140648,False,True
ESG116122,F001,Delhi Plant,Delhi,North,2025-04-01,S003,Packaging,57078.84352118673,11831.668518381828,12145.800453370564,259.9090594216667,151.57553501953356,22.049781854524984,29.645296976099893,389689.4760041017,kWh,57078.84352118673,4.699471536711017,False,True
ESG116123,F008,Jaipur Plant,Jaipur,North,2025-12-01,S013,Raw Material,78791.52816513393,14031.241478751966,15671.131022007872,115.38372803893849,72.48079857007063,34.587384204721886,29.443126977492213,688587.3108926775,kWh,78791.52816513393,5.027813758591033,False,True
ESG116124,F002,Mumbai Plant,Mumbai,West,2025-04-01,S006,Logistics,73277.00725646669,15075.357349956368,15166.574823993296,241.7152586908632,167.99803049249147,29.02946104459996,26.68647056125765,185901.45781944605,kWh,73277.00725646669,4.831480285221918,False,True
ESG116125,F006,Kolkata Plant,Kolkata,East,2025-08-01,S043,Chemicals,49045.09137918569,13664.717473636245,10246.5962068067,257.04579955712524,134.17865370655602,28.06509939058994,13.77563911422541,298535.062766965,kWh,49045.09137918569,4.786476444402638,False,True
ESG116126,F008,Jaipur Plant,Jaipur,North,2025-09-01,S006,Logistics,56.75979164853766,12015.722570244949,17349.689675233556,149.04576177861597,94.36941296161795,39.65468186694049,22.75837758332208,405482.33433882246,MWh,56759.791648537655,3.2715162467465615,False,True
ESG116127,F001,Delhi Plant,Delhi,North,2026-01-01,S008,Packaging,116337.22688685315,8046.728437359006,13325.465872888002,235.28550010195,183.45117801873843,36.97453979156168,63.10571724472424,669897.2757297105,kWh,116337.22688685315,8.730443497930748,True,True
ESG116128,F001,Delhi Plant,Delhi,North,2025-11-01,S045,Raw Material,54003.71543422067,13716.315641242729,14789.000329927378,125.44220814401066,77.38072723094331,5.994369260106552,21.676584278835303,522250.0988257335,kWh,54003.71543422067,3.6516136472684666,False,True
ESG116129,F006,Kolkata Plant,Kolkata,East,2025-07-01,S053,Packaging,75774.88794834189,10972.69830795489,9546.901523180157,153.4398177955599,115.1740264773824,34.97741103359056,39.24434927914156,430845.6461545593,kWh,75774.88794834189,7.937118421548419,False,True
ESG116130,F008,Jaipur Plant,Jaipur,North,2025-11-01,S001,Packaging,61496.80578760261,8694.366938689298,13902.160309010304,58.50248656768049,34.09319703328576,26.348189749878628,25.21923731276492,663919.7992532538,kWh,61496.80578760261,4.423543134353381,False,True
ESG116131,F003,Pune Plant,Pune,West,2025-08-01,S012,Logistics,33839.19876451873,16377.428206287095,11608.387067743712,286.42492221679026,227.5720005122932,41.7136225352132,14.267597442909247,383350.2744276874,kWh,33839.19876451873,2.915064648261764,False,True
ESG116132,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S047,Packaging,38592.13385717005,12111.168457076355,13922.61887815234,212.42350381820947,141.70495378979848,53.97371995565936,15.995754596396448,286050.6691669945,kWh,38592.13385717005,2.7719019097570516,False,True
ESG116133,F006,Kolkata Plant,Kolkata,East,2025-07-01,S005,Raw Material,72399.76930760297,8296.520177115766,11679.049124792746,239.81627861190725,130.90345091347646,31.69656662110475,31.000878191739677,588214.4119091036,kWh,72399.76930760297,6.199115059282513,False,True
ESG116134,F002,Mumbai Plant,Mumbai,West,2025-12-01,S020,Packaging,60114.915820516166,12365.774708189772,7557.199625782098,170.14115216528884,114.24948745656545,45.60110028514829,25.925350817481757,421571.0434738685,kWh,60114.915820516166,7.954655004140484,False,True
ESG116135,F005,Ahmedabad Plant,Ahmedabad,West,2025-09-01,S037,Packaging,62588.4394425412,11156.348415022034,18097.23262607332,144.5363246598633,126.94470906514655,32.7816112507146,29.232723513483155,511600.1127690348,kWh,62588.4394425412,3.458453606457367,False,True
ESG116136,F008,Jaipur Plant,Jaipur,North,2026-03-01,S052,Raw Material,75612.69792629823,13093.48217120708,10816.139418998297,263.6697457130565,204.9668849288276,28.908501005362645,39.09588835000882,447721.0091736519,kWh,75612.69792629823,6.990728854094308,False,True
ESG116137,F008,Jaipur Plant,Jaipur,North,2025-09-01,S014,Raw Material,50024.41904703876,9050.882873296414,9278.1310545085,132.75542469149335,80.5662278251574,48.002040988013874,12.60811073867913,431513.0137684832,kWh,50024.41904703876,5.3916482482461285,False,True
ESG116138,F006,Kolkata Plant,Kolkata,East,2026-03-01,S023,Raw Material,64996.38546583009,13351.841891148912,11805.612135748765,139.1972082016513,68.4986960843758,28.39376587857205,22.79879675024465,469937.8713681765,kWh,64996.38546583009,5.505549794323116,False,True
ESG116139,F003,Pune Plant,Pune,West,2026-01-01,S011,Raw Material,73263.78075288421,8849.350644133854,10228.127271930263,193.34139084661865,162.41912148265678,24.25984665212104,27.71691590174389,341517.742258635,kWh,73263.78075288421,7.162971168138172,False,True
ESG116140,F006,Kolkata Plant,Kolkata,East,2025-09-01,S007,Packaging,61584.58178023328,10867.539982388604,15531.650250503177,114.140657991541,66.47192220701282,37.39873789522407,26.871935428823157,293238.0530811867,kWh,61584.58178023328,3.965102277411773,False,True
ESG116142,F006,Kolkata Plant,Kolkata,East,2025-08-01,S006,Packaging,44424.37916787714,10212.11896757816,11324.754900019325,198.91951878350855,96.5719588068838,40.72451359535847,15.759987392238246,573472.1818486861,kWh,44424.37916787714,3.9227673852615856,False,True
ESG116143,F002,Mumbai Plant,Mumbai,West,2025-09-01,S006,Chemicals,89504.17980098457,10723.867557509657,10982.468075152883,175.441094449771,122.63146017527986,51.68644235236886,33.16823396334634,578274.9860672031,kWh,89504.17980098457,8.149732754833309,False,True
ESG116144,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S035,Chemicals,54679.6550549567,13640.579513492436,6048.170493837866,145.25848286225184,101.59980682330593,18.72753768629632,24.86182348026712,421921.75443910167,kWh,54679.6550549567,9.040693398221274,False,True
ESG116145,F003,Pune Plant,Pune,West,2026-02-01,S012,Logistics,35289.10475623397,7962.731577937976,11170.116469749835,234.01656289922116,197.019432071095,25.177586726407306,11.0500780916463,602504.1227409386,kWh,35289.10475623397,3.159242327669687,False,True
ESG116146,F007,Hyderabad Plant,Hyderabad,South,2025-09-01,S054,Raw Material,79322.20198796006,11079.357731239244,17403.871819072447,98.042989366797,72.98008601767611,37.36069695225969,24.807708905320645,485775.570173498,kWh,79322.20198796006,4.557733061503759,False,True
ESG116147,F004,Chennai Plant,Chennai,South,2025-07-01,S031,Maintenance,75551.03277141794,13231.010728695665,11555.804492898076,184.8782396020929,107.02066989433636,46.76691155845977,29.797615112193736,338719.02900057845,kWh,75551.03277141794,6.537929299327435,False,True
ESG116148,F004,Chennai Plant,Chennai,South,2025-06-01,S039,Maintenance,37276.154385892405,13147.437751739606,13612.190526625958,173.93603470197718,141.1872511235785,39.51682532404309,19.730099392774505,292972.9986913485,kWh,37276.154385892405,2.738439071432246,False,True
ESG116149,F001,Delhi Plant,Delhi,North,2026-03-01,S012,Chemicals,46507.26968556785,15243.748731524734,15096.417707522733,156.68714770191627,109.15661572206332,22.37579310720801,22.734998636486736,387625.2927588471,kWh,46507.26968556785,3.080682489488397,False,True
ESG116150,F006,Kolkata Plant,Kolkata,East,2026-02-01,S035,Packaging,57958.866936229824,12575.713153651122,8312.258691461933,138.89282104689022,72.1091303095769,31.36885678298063,29.39868836044705,580483.4634843135,kWh,57958.866936229824,6.972697685138599,False,True
ESG116151,F002,Mumbai Plant,Mumbai,West,2025-12-01,S030,Chemicals,59582.76397449047,11245.513230189432,14721.277235359925,235.28569579333924,149.81967576234985,33.66033899799913,17.39812048888057,623055.6501475491,kWh,59582.76397449047,4.047390930956387,False,True
ESG116152,F004,Chennai Plant,Chennai,South,2025-12-01,S006,Raw Material,65656.112636664,12701.9849075132,8035.913885410877,163.94120267043698,143.92063212020403,25.894282408698,28.5150714760722,429173.63473081216,kWh,65656.112636664,8.170335517888267,False,True
ESG116153,F002,Mumbai Plant,Mumbai,West,2025-05-01,S057,Chemicals,52397.40874857368,12595.126549833634,15326.083811634884,280.0260994386121,156.22102434564587,45.50617516940228,18.16149898394241,589937.8882995413,kWh,52397.40874857368,3.418838719177295,False,True
ESG116154,F004,Chennai Plant,Chennai,South,2025-11-01,S060,Maintenance,31313.777498309697,8809.446499296886,11174.92387848116,178.19003330034718,84.61290887303348,29.594536116630948,15.291202223960372,622585.8001935752,kWh,31313.777498309697,2.8021468279178747,False,True
ESG116155,F006,Kolkata Plant,Kolkata,East,2025-12-01,S041,Chemicals,65692.21853019414,15504.944133853363,13239.952686259305,172.92666230084546,131.43985318696696,46.30811620296291,33.3813683119933,539080.3675822531,kWh,65692.21853019414,4.96166565597858,False,True
ESG116156,F001,Delhi Plant,Delhi,North,2026-01-01,S014,Maintenance,79522.00256236576,12795.784964548584,10583.047809854945,124.19350982826676,58.32174334866432,23.24047565046851,34.716885139802045,316939.51214493014,kWh,79522.00256236576,7.514092725567656,False,True
ESG116157,F002,Mumbai Plant,Mumbai,West,2025-06-01,S030,Packaging,64265.74638845179,4137.760907917959,10717.734334743342,155.39848994431736,95.72231205646573,29.959282709338417,16.83474387739359,295647.58059595333,kWh,64265.74638845179,5.9962063232080265,False,True
ESG116158,F002,Mumbai Plant,Mumbai,West,2025-11-01,S028,Logistics,85188.97907710189,,6540.512725067156,225.82978184185933,152.79081415501497,28.18914068961561,29.4060782512727,405592.06288355,kWh,85188.97907710189,13.024816655521024,False,True
ESG116159,F003,Pune Plant,Pune,West,2025-09-01,S009,Chemicals,82979.64455770701,15503.381287313232,5503.654178330413,123.78207341828374,69.19240203829902,35.70708891211851,39.92161083883072,242860.56889340407,kWh,82979.64455770701,15.077190875186801,False,True
ESG116160,F002,Mumbai Plant,Mumbai,West,2025-09-01,S046,Raw Material,62992.602962138975,13303.441758429191,14369.70024011362,158.47159658222955,98.1022401583057,49.75511541009039,21.953827233050124,249779.42426715343,kWh,62992.602962138975,4.383710300810067,False,True
ESG116161,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S049,Raw Material,53045.97113666516,8327.995600262897,8228.840776069672,164.85726095520653,145.71760994233358,34.86201174035115,25.034775560283418,624508.7344087374,kWh,53045.97113666516,6.446347982686502,False,True
ESG116162,F004,Chennai Plant,Chennai,South,2025-06-01,S046,Raw Material,71874.10978757554,16169.131009866662,13873.461177915842,160.7132561653088,77.28292365745911,25.632956192920357,21.13308745185285,504135.3869512032,kWh,71874.10978757554,5.180690590894991,False,True
